,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
960,0.371,0.857,4,-8.866,1,0.142,0.135,8.09e-05,0.676,0.715,178.045,audio_features,2dew46lc6JauQzhj6WQ2xa,spotify:track:2dew46lc6JauQzhj6WQ2xa,https://api.spotify.com/v1/tracks/2dew46lc6JauQzhj6WQ2xa,https://api.spotify.com/v1/audio-analysis/2dew46lc6JauQzhj6WQ2xa,139333,4
961,0.394,0.944,2,-8.082,1,0.181,0.0906,0.0,0.473,0.616,207.687,audio_features,5rDsAMjmB4Qa5WNciJPsfK,spotify:track:5rDsAMjmB4Qa5WNciJPsfK,https://api.spotify.com/v1/tracks/5rDsAMjmB4Qa5WNciJPsfK,https://api.spotify.com/v1/audio-analysis/5rDsAMjmB4Qa5WNciJPsfK,234133,4
962,0.618,0.881,7,-5.042,1,0.0277,0.0409,0.0,0.141,0.848,138.085,audio_features,6zcCCmA5kLRztH9vibmo2z,spotify:track:6zcCCmA5kLRztH9vibmo2z,https://api.spotify.com/v1/tracks/6zcCCmA5kLRztH9vibmo2z,https://api.spotify.com/v1/audio-analysis/6zcCCmA5kLRztH9vibmo2z,189000,4
963,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915,audio_features,6xy6jNeNTYwjnKTDzMyHw2,spotify:track:6xy6jNeNTYwjnKTDzMyHw2,https://api.spotify.com/v1/tracks/6xy6jNeNTYwjnKTDzMyHw2,https://api.spotify.com/v1/audio-analysis/6xy6jNeNTYwjnKTDzMyHw2,306440,4
964,0.604,0.711,4,-10.723,0,0.0298,0.0913,0.0,0.192,0.64,132.138,audio_features,1hCqdweLQ3Wkh0wmVMbXxF,spotify:track:1hCqdweLQ3Wkh0wmVMbXxF,https://api.spotify.com/v1/tracks/1hCqdweLQ3Wkh0wmVMbXxF,https://api.spotify.com/v1/audio-analysis/1hCqdweLQ3Wkh0wmVMbXxF,210653,4
965,0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.214,0.891,93.981,audio_features,6tXnRSvuNgOq4QcxpIN54r,spotify:track:6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/tracks/6tXnRSvuNgOq4QcxpIN54r,https://api.spotify.com/v1/audio-analysis/6tXnRSvuNgOq4QcxpIN54r,224467,4
966,0.445,0.936,8,-5.174,0,0.0447,0.00183,0.000608,0.146,0.703,141.918,audio_features,3dbSPqZhQcrnD3jng2wZoE,spotify:track:3dbSPqZhQcrnD3jng2wZoE,https://api.spotify.com/v1/tracks/3dbSPqZhQcrnD3jng2wZoE,https://api.spotify.com/v1/audio-analysis/3dbSPqZhQcrnD3jng2wZoE,187627,4
967,0.385,0.354,7,-6.595,1,0.029,0.858,3.11e-06,0.168,0.437,87.061,audio_features,0D4gIeyrMtxOAvCWsTHN9x,spotify:track:0D4gIeyrMtxOAvCWsTHN9x,https://api.spotify.com/v1/tracks/0D4gIeyrMtxOAvCWsTHN9x,https://api.spotify.com/v1/audio-analysis/0D4gIeyrMtxOAvCWsTHN9x,142280,4
968,0.63,0.76,4,-8.11,1,0.0559,0.221,0.374,0.264,0.708,103.718,audio_features,636H8biIPvPkqxNL80OftV,spotify:track:636H8biIPvPkqxNL80OftV,https://api.spotify.com/v1/tracks/636H8biIPvPkqxNL80OftV,https://api.spotify.com/v1/audio-analysis/636H8biIPvPkqxNL80OftV,206467,4
969,0.71,0.462,3,-10.981,1,0.122,0.885,0.00855,0.108,0.96,75.262,audio_features,6uzK0Km6yyvqe9xxHnCKtj,spotify:track:6uzK0Km6yyvqe9xxHnCKtj,https://api.spotify.com/v1/tracks/6uzK0Km6yyvqe9xxHnCKtj,https://api.spotify.com/v1/audio-analysis/6uzK0Km6yyvqe9xxHnCKtj,119629,4
970,0.412,0.473,4,-10.964,1,0.037,0.383,8.41e-05,0.541,0.676,124.411,audio_features,7CAhxeaTYXn1qWNRkZl9ad,spotify:track:7CAhxeaTYXn1qWNRkZl9ad,https://api.spotify.com/v1/tracks/7CAhxeaTYXn1qWNRkZl9ad,https://api.spotify.com/v1/audio-analysis/7CAhxeaTYXn1qWNRkZl9ad,164907,4
971,0.624,0.653,8,-6.582,0,0.176,0.575,0.0,0.104,0.565,73.884,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4
972,0.457,0.646,9,-5.24,1,0.0257,0.0637,1.5e-06,0.0854,0.389,172.257,audio_features,0VxFKXvKLjYWU7oPPMwzuN,spotify:track:0VxFKXvKLjYWU7oPPMwzuN,https://api.spotify.com/v1/tracks/0VxFKXvKLjYWU7oPPMwzuN,https://api.spotify.com/v1/audio-analysis/0VxFKXvKLjYWU7oPPMwzuN,236360,4
973,0.764,0.709,2,-6.766,1,0.0348,0.163,0.0,0.334,0.786,124.043,audio_features,2NwXOuYLEbyhlQzDtoANul,spotify:track:2NwXOuYLEbyhlQzDtoANul,https://api.spotify.com/v1/tracks/2NwXOuYLEbyhlQzDtoANul,https://api.spotify.com/v1/audio-analysis/2NwXOuYLEbyhlQzDtoANul,234373,4
974,0.521,0.882,9,-6.51,0,0.0797,0.0918,6.5e-05,0.204,0.401,116.902,audio_features,7M65iLprqQ9UJNqer4g6AM,spotify:track:7M65iLprqQ9UJNqer4g6AM,https://api.spotify.com/v1/tracks/7M65iLprqQ9UJNqer4g6AM,https://api.spotify.com/v1/audio-analysis/7M65iLprqQ9UJNqer4g6AM,244533,4
975,0.581,0.836,2,-4.141,1,0.0367,0.00211,0.000518,0.135,0.751,124.001,audio_features,3iITDYWzW150Gusa69ejd6,spotify:track:3iITDYWzW150Gusa69ejd6,https://api.spotify.com/v1/tracks/3iITDYWzW150Gusa69ejd6,https://api.spotify.com/v1/audio-analysis/3iITDYWzW150Gusa69ejd6,207533,4
976,0.781,0.732,2,-11.293,1,0.0962,0.218,0.000758,0.0488,0.614,114.644,audio_features,4bMNDSf1ZLiB9hYYqNKrMt,spotify:track:4bMNDSf1ZLiB9hYYqNKrMt,https://api.spotify.com/v1/tracks/4bMNDSf1ZLiB9hYYqNKrMt,https://api.spotify.com/v1/audio-analysis/4bMNDSf1ZLiB9hYYqNKrMt,247027,4
977,0.548,0.799,4,-9.048,1,0.0534,0.0789,0.00028,0.134,0.516,119.849,audio_features,7cxU3HlFZyAY4eCZbRD85l,spotify:track:7cxU3HlFZyAY4eCZbRD85l,https://api.spotify.com/v1/tracks/7cxU3HlFZyAY4eCZbRD85l,https://api.spotify.com/v1/audio-analysis/7cxU3HlFZyAY4eCZbRD85l,249213,4
978,0.753,0.407,6,-10.386,0,0.0711,0.858,7.07e-06,0.0968,0.522,118.314,audio_features,2n845ZaLOgpNJ3RinFwE1W,spotify:track:2n845ZaLOgpNJ3RinFwE1W,https://api.spotify.com/v1/tracks/2n845ZaLOgpNJ3RinFwE1W,https://api.spotify.com/v1/audio-analysis/2n845ZaLOgpNJ3RinFwE1W,217627,4
979,0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,0.473,123.539,audio_features,0lIoY4ZQsdn5QzhraM9o9u,spotify:track:0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/tracks/0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/audio-analysis/0lIoY4ZQsdn5QzhraM9o9u,204800,4
980,0.459,0.932,0,-6.48,1,0.0417,0.152,0.00211,0.0959,0.846,203.684,audio_features,5hg0Yp2URfG4rXL9o07gNw,spotify:track:5hg0Yp2URfG4rXL9o07gNw,https://api.spotify.com/v1/tracks/5hg0Yp2URfG4rXL9o07gNw,https://api.spotify.com/v1/audio-analysis/5hg0Yp2URfG4rXL9o07gNw,227602,4
981,0.601,0.78,2,-4.337,1,0.0276,9.58e-05,4.37e-05,0.562,0.752,105.998,audio_features,5SEPHn2kcrgsi1ilpPS9s3,spotify:track:5SEPHn2kcrgsi1ilpPS9s3,https://api.spotify.com/v1/tracks/5SEPHn2kcrgsi1ilpPS9s3,https://api.spotify.com/v1/audio-analysis/5SEPHn2kcrgsi1ilpPS9s3,246735,4
982,0.707,0.249,6,-16.316,1,0.0822,0.4,3.51e-06,0.0987,0.736,120.519,audio_features,3ddVMNawf9ti6vqFeZ6rQi,spotify:track:3ddVMNawf9ti6vqFeZ6rQi,https://api.spotify.com/v1/tracks/3ddVMNawf9ti6vqFeZ6rQi,https://api.spotify.com/v1/audio-analysis/3ddVMNawf9ti6vqFeZ6rQi,148467,4
983,0.588,0.561,11,-10.438,1,0.0405,0.557,0.0,0.285,0.943,128.6,audio_features,5RQJusMAPwQkD4b6NiJk2U,spotify:track:5RQJusMAPwQkD4b6NiJk2U,https://api.spotify.com/v1/tracks/5RQJusMAPwQkD4b6NiJk2U,https://api.spotify.com/v1/audio-analysis/5RQJusMAPwQkD4b6NiJk2U,127187,4
984,0.574,0.44,0,-7.847,1,0.0314,0.654,3.36e-05,0.302,0.648,136.927,audio_features,1tbqS3srsMbxzCZqTWuq1B,spotify:track:1tbqS3srsMbxzCZqTWuq1B,https://api.spotify.com/v1/tracks/1tbqS3srsMbxzCZqTWuq1B,https://api.spotify.com/v1/audio-analysis/1tbqS3srsMbxzCZqTWuq1B,163773,4
985,0.724,0.802,10,-6.117,0,0.0337,0.25,0.0016,0.342,0.729,143.116,audio_features,5eKgyCFiu3j5BFpkbUCFwX,spotify:track:5eKgyCFiu3j5BFpkbUCFwX,https://api.spotify.com/v1/tracks/5eKgyCFiu3j5BFpkbUCFwX,https://api.spotify.com/v1/audio-analysis/5eKgyCFiu3j5BFpkbUCFwX,290720,4
986,0.635,0.863,0,-3.422,0,0.0377,0.0639,0.0,0.341,0.872,119.82,audio_features,1U3qIBIYnCzvopmZnyhjaO,spotify:track:1U3qIBIYnCzvopmZnyhjaO,https://api.spotify.com/v1/tracks/1U3qIBIYnCzvopmZnyhjaO,https://api.spotify.com/v1/audio-analysis/1U3qIBIYnCzvopmZnyhjaO,227707,4
987,0.64,0.814,2,-9.815,1,0.0384,0.044,0.00296,0.116,0.82,172.452,audio_features,6Rg5KNLSrpkrTBMa5wy4Vo,spotify:track:6Rg5KNLSrpkrTBMa5wy4Vo,https://api.spotify.com/v1/tracks/6Rg5KNLSrpkrTBMa5wy4Vo,https://api.spotify.com/v1/audio-analysis/6Rg5KNLSrpkrTBMa5wy4Vo,208467,4
988,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,audio_features,2EIaO5knwUA3F2qnf9LV3S,spotify:track:2EIaO5knwUA3F2qnf9LV3S,https://api.spotify.com/v1/tracks/2EIaO5knwUA3F2qnf9LV3S,https://api.spotify.com/v1/audio-analysis/2EIaO5knwUA3F2qnf9LV3S,172480,4
989,0.623,0.613,9,-8.014,1,0.0258,0.112,0.0,0.0913,0.906,116.444,audio_features,7L90r3lNr4EhK5KOGTpi1b,spotify:track:7L90r3lNr4EhK5KOGTpi1b,https://api.spotify.com/v1/tracks/7L90r3lNr4EhK5KOGTpi1b,https://api.spotify.com/v1/audio-analysis/7L90r3lNr4EhK5KOGTpi1b,230680,4
990,0.524,0.429,1,-10.064,1,0.0279,0.0803,1.37e-05,0.0726,0.239,131.206,audio_features,0iFCiaAWiXP4ItlwQaPOvX,spotify:track:0iFCiaAWiXP4ItlwQaPOvX,https://api.spotify.com/v1/tracks/0iFCiaAWiXP4ItlwQaPOvX,https://api.spotify.com/v1/audio-analysis/0iFCiaAWiXP4ItlwQaPOvX,393827,4
991,0.505,0.71,2,-10.853,1,0.0371,0.0115,2.58e-06,0.0977,0.771,138.907,audio_features,5ROeX4Hi9XoBT5hmBR1xra,spotify:track:5ROeX4Hi9XoBT5hmBR1xra,https://api.spotify.com/v1/tracks/5ROeX4Hi9XoBT5hmBR1xra,https://api.spotify.com/v1/audio-analysis/5ROeX4Hi9XoBT5hmBR1xra,216973,4
992,0.545,0.699,0,-8.76,1,0.0338,9.44e-05,5.79e-05,0.12,0.6,119.589,audio_features,2hdhm6piUJnmKXmEmskXCg,spotify:track:2hdhm6piUJnmKXmEmskXCg,https://api.spotify.com/v1/tracks/2hdhm6piUJnmKXmEmskXCg,https://api.spotify.com/v1/audio-analysis/2hdhm6piUJnmKXmEmskXCg,242733,4
993,0.491,0.153,9,-18.88,0,0.0319,0.318,6.11e-06,0.096,0.381,93.517,audio_features,1niesTemAki2TpoMqJmNWV,spotify:track:1niesTemAki2TpoMqJmNWV,https://api.spotify.com/v1/tracks/1niesTemAki2TpoMqJmNWV,https://api.spotify.com/v1/audio-analysis/1niesTemAki2TpoMqJmNWV,205400,4
994,0.597,0.868,7,-5.096,1,0.0527,0.0214,0.0,0.664,0.709,160.022,audio_features,0n0eMsX7WgEtc7dlscbuKU,spotify:track:0n0eMsX7WgEtc7dlscbuKU,https://api.spotify.com/v1/tracks/0n0eMsX7WgEtc7dlscbuKU,https://api.spotify.com/v1/audio-analysis/0n0eMsX7WgEtc7dlscbuKU,221893,4
995,0.495,0.936,4,-7.196,0,0.0401,0.0111,0.000709,0.276,0.837,107.394,audio_features,3672j9qcUufXuGwVoXHaeK,spotify:track:3672j9qcUufXuGwVoXHaeK,https://api.spotify.com/v1/tracks/3672j9qcUufXuGwVoXHaeK,https://api.spotify.com/v1/audio-analysis/3672j9qcUufXuGwVoXHaeK,224480,4
996,0.589,0.963,10,-3.803,1,0.0407,0.00742,0.468,0.0928,0.911,118.851,audio_features,0NvJy5gPR591Qh2z22EAak,spotify:track:0NvJy5gPR591Qh2z22EAak,https://api.spotify.com/v1/tracks/0NvJy5gPR591Qh2z22EAak,https://api.spotify.com/v1/audio-analysis/0NvJy5gPR591Qh2z22EAak,234360,4
997,0.532,0.583,7,-8.262,1,0.163,0.0147,1.53e-06,0.0878,0.742,77.637,audio_features,3AFDbkn9dDaYdNqKkp8nWf,spotify:track:3AFDbkn9dDaYdNqKkp8nWf,https://api.spotify.com/v1/tracks/3AFDbkn9dDaYdNqKkp8nWf,https://api.spotify.com/v1/audio-analysis/3AFDbkn9dDaYdNqKkp8nWf,287853,4
998,0.703,0.772,9,-8.889,1,0.0634,0.177,0.47,0.375,0.285,118.271,audio_features,3oB8ulrl7ZZsbcR7OzGjIi,spotify:track:3oB8ulrl7ZZsbcR7OzGjIi,https://api.spotify.com/v1/tracks/3oB8ulrl7ZZsbcR7OzGjIi,https://api.spotify.com/v1/audio-analysis/3oB8ulrl7ZZsbcR7OzGjIi,506120,4
999,0.743,0.678,9,-7.772,0,0.0313,0.283,0.000158,0.068,0.809,112.911,audio_features,3XpJO7x4y6MLdwo5QU2sA8,spotify:track:3XpJO7x4y6MLdwo5QU2sA8,https://api.spotify.com/v1/tracks/3XpJO7x4y6MLdwo5QU2sA8,https://api.spotify.com/v1/audio-analysis/3XpJO7x4y6MLdwo5QU2sA8,244293,4
1000,0.906,0.45,0,-8.003,1,0.0627,0.149,0.000232,0.168,0.969,103.476,audio_features,2EwEtZrsBpjLmwhe7GCGhs,spotify:track:2EwEtZrsBpjLmwhe7GCGhs,https://api.spotify.com/v1/tracks/2EwEtZrsBpjLmwhe7GCGhs,https://api.spotify.com/v1/audio-analysis/2EwEtZrsBpjLmwhe7GCGhs,172600,4
1001,0.707,0.814,0,-7.364,1,0.0367,0.158,2.72e-06,0.106,0.922,132.062,audio_features,2Vi0fxL1fyE7KrKt3JihJn,spotify:track:2Vi0fxL1fyE7KrKt3JihJn,https://api.spotify.com/v1/tracks/2Vi0fxL1fyE7KrKt3JihJn,https://api.spotify.com/v1/audio-analysis/2Vi0fxL1fyE7KrKt3JihJn,185480,4
1002,0.252,0.507,2,-13.337,1,0.0442,0.00206,0.00057,0.325,0.816,196.494,audio_features,0XnhQGfqfi5CnZXcONJuI5,spotify:track:0XnhQGfqfi5CnZXcONJuI5,https://api.spotify.com/v1/tracks/0XnhQGfqfi5CnZXcONJuI5,https://api.spotify.com/v1/audio-analysis/0XnhQGfqfi5CnZXcONJuI5,150907,4
1003,0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,audio_features,06DSI8L6IT8SizCw3JLckz,spotify:track:06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/tracks/06DSI8L6IT8SizCw3JLckz,https://api.spotify.com/v1/audio-analysis/06DSI8L6IT8SizCw3JLckz,279360,4
1004,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,audio_features,305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,213800,4
1005,0.481,0.782,7,-9.307,1,0.0357,0.0209,0.0,0.177,0.722,103.084,audio_features,3NG2gqNOXQs0stcBaFg2ab,spotify:track:3NG2gqNOXQs0stcBaFg2ab,https://api.spotify.com/v1/tracks/3NG2gqNOXQs0stcBaFg2ab,https://api.spotify.com/v1/audio-analysis/3NG2gqNOXQs0stcBaFg2ab,203667,4
1006,0.483,0.812,0,-7.373,1,0.0837,0.454,0.0031,0.389,0.466,93.129,audio_features,7Dl97vTnVpNbzeGSzSTLBi,spotify:track:7Dl97vTnVpNbzeGSzSTLBi,https://api.spotify.com/v1/tracks/7Dl97vTnVpNbzeGSzSTLBi,https://api.spotify.com/v1/audio-analysis/7Dl97vTnVpNbzeGSzSTLBi,353523,4
1007,0.541,0.414,1,-7.752,1,0.0293,0.799,0.00246,0.117,0.219,114.639,audio_features,6bxlOrQv6kcxy51KUPXN88,spotify:track:6bxlOrQv6kcxy51KUPXN88,https://api.spotify.com/v1/tracks/6bxlOrQv6kcxy51KUPXN88,https://api.spotify.com/v1/audio-analysis/6bxlOrQv6kcxy51KUPXN88,121547,4
1008,0.801,0.658,11,-6.306,1,0.048,0.193,0.000516,0.094,0.539,96.993,audio_features,6MFsT6EQiCoYDuXsIqIdUn,spotify:track:6MFsT6EQiCoYDuXsIqIdUn,https://api.spotify.com/v1/tracks/6MFsT6EQiCoYDuXsIqIdUn,https://api.spotify.com/v1/audio-analysis/6MFsT6EQiCoYDuXsIqIdUn,258853,4
1009,0.582,0.867,9,-6.476,1,0.0931,0.0116,1.99e-05,0.144,0.4,107.912,audio_features,5JOev7wNbsEHPylqTohepY,spotify:track:5JOev7wNbsEHPylqTohepY,https://api.spotify.com/v1/tracks/5JOev7wNbsEHPylqTohepY,https://api.spotify.com/v1/audio-analysis/5JOev7wNbsEHPylqTohepY,235440,3
1010,0.842,0.676,1,-5.88,1,0.0852,0.77,0.0,0.0891,0.92,137.192,audio_features,1ARkKt39O6WQqE0QEpZntu,spotify:track:1ARkKt39O6WQqE0QEpZntu,https://api.spotify.com/v1/tracks/1ARkKt39O6WQqE0QEpZntu,https://api.spotify.com/v1/audio-analysis/1ARkKt39O6WQqE0QEpZntu,197347,4
1011,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,audio_features,0KpfYajJVVGgQ32Dby7e9i,spotify:track:0KpfYajJVVGgQ32Dby7e9i,https://api.spotify.com/v1/tracks/0KpfYajJVVGgQ32Dby7e9i,https://api.spotify.com/v1/audio-analysis/0KpfYajJVVGgQ32Dby7e9i,216667,4
1012,0.644,0.819,11,-8.05,0,0.0324,0.136,0.00283,0.233,0.782,132.037,audio_features,1KhqSLS8YafrUCbjrn8WxZ,spotify:track:1KhqSLS8YafrUCbjrn8WxZ,https://api.spotify.com/v1/tracks/1KhqSLS8YafrUCbjrn8WxZ,https://api.spotify.com/v1/audio-analysis/1KhqSLS8YafrUCbjrn8WxZ,231160,4
1013,0.551,0.65,3,-6.831,1,0.0393,0.0357,0.0,0.123,0.441,90.023,audio_features,0AAdCRFRBiGFUudr15pFKg,spotify:track:0AAdCRFRBiGFUudr15pFKg,https://api.spotify.com/v1/tracks/0AAdCRFRBiGFUudr15pFKg,https://api.spotify.com/v1/audio-analysis/0AAdCRFRBiGFUudr15pFKg,228253,4
1014,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
1015,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,audio_features,2T4u39au5RJzsulMUpRuVr,spotify:track:2T4u39au5RJzsulMUpRuVr,https://api.spotify.com/v1/tracks/2T4u39au5RJzsulMUpRuVr,https://api.spotify.com/v1/audio-analysis/2T4u39au5RJzsulMUpRuVr,284373,4
1016,0.629,0.709,0,-6.392,1,0.0584,0.136,0.0,0.237,0.699,75.998,audio_features,0zREtnLmVnt8KUJZZbSdla,spotify:track:0zREtnLmVnt8KUJZZbSdla,https://api.spotify.com/v1/tracks/0zREtnLmVnt8KUJZZbSdla,https://api.spotify.com/v1/audio-analysis/0zREtnLmVnt8KUJZZbSdla,220520,4
1017,0.331,0.475,0,-8.836,1,0.0278,0.606,2.79e-06,0.267,0.432,178.152,audio_features,1y0N3y9kfooAE7F8dHDqa7,spotify:track:1y0N3y9kfooAE7F8dHDqa7,https://api.spotify.com/v1/tracks/1y0N3y9kfooAE7F8dHDqa7,https://api.spotify.com/v1/audio-analysis/1y0N3y9kfooAE7F8dHDqa7,337867,3
1018,0.396,0.201,10,-15.411,1,0.0319,0.692,0.00027,0.103,0.0972,144.712,audio_features,3egOYMcML1gY2yM9GOvuXU,spotify:track:3egOYMcML1gY2yM9GOvuXU,https://api.spotify.com/v1/tracks/3egOYMcML1gY2yM9GOvuXU,https://api.spotify.com/v1/audio-analysis/3egOYMcML1gY2yM9GOvuXU,224227,3
1019,0.2,0.943,9,-8.217,1,0.0544,0.0125,0.0,0.139,0.778,203.243,audio_features,7egQFB1zrDcvy3kdTaKbpc,spotify:track:7egQFB1zrDcvy3kdTaKbpc,https://api.spotify.com/v1/tracks/7egQFB1zrDcvy3kdTaKbpc,https://api.spotify.com/v1/audio-analysis/7egQFB1zrDcvy3kdTaKbpc,313800,4
1020,0.593,0.498,4,-14.791,0,0.033,0.00998,0.31,0.101,0.927,134.316,audio_features,1PAKcvZUMSgEqRhmhZDeGk,spotify:track:1PAKcvZUMSgEqRhmhZDeGk,https://api.spotify.com/v1/tracks/1PAKcvZUMSgEqRhmhZDeGk,https://api.spotify.com/v1/audio-analysis/1PAKcvZUMSgEqRhmhZDeGk,282240,4
1021,0.605,0.775,5,-8.909,1,0.0412,0.141,0.000472,0.0918,0.406,98.361,audio_features,2TI7jHYVbAqumEm7LHgPo0,spotify:track:2TI7jHYVbAqumEm7LHgPo0,https://api.spotify.com/v1/tracks/2TI7jHYVbAqumEm7LHgPo0,https://api.spotify.com/v1/audio-analysis/2TI7jHYVbAqumEm7LHgPo0,270800,4
1022,0.65,0.963,10,-4.274,1,0.0466,0.0019,0.766,0.174,0.0409,140.079,audio_features,7JYMjlJqExCCDcZErECcKd,spotify:track:7JYMjlJqExCCDcZErECcKd,https://api.spotify.com/v1/tracks/7JYMjlJqExCCDcZErECcKd,https://api.spotify.com/v1/audio-analysis/7JYMjlJqExCCDcZErECcKd,317000,4
1023,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,audio_features,2lwwrWVKdf3LR9lbbhnr6R,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,208467,4
1024,0.755,0.553,6,-9.449,0,0.107,0.0492,0.00607,0.0646,0.836,119.7,audio_features,3AA8xNhDC0MpqwkGX3EP5V,spotify:track:3AA8xNhDC0MpqwkGX3EP5V,https://api.spotify.com/v1/tracks/3AA8xNhDC0MpqwkGX3EP5V,https://api.spotify.com/v1/audio-analysis/3AA8xNhDC0MpqwkGX3EP5V,266600,4
1025,0.651,0.861,2,-5.311,1,0.0562,0.341,0.0,0.143,0.366,139.949,audio_features,3VvFvRoy5bmoYS7vkI5S6a,spotify:track:3VvFvRoy5bmoYS7vkI5S6a,https://api.spotify.com/v1/tracks/3VvFvRoy5bmoYS7vkI5S6a,https://api.spotify.com/v1/audio-analysis/3VvFvRoy5bmoYS7vkI5S6a,189573,4
1026,0.503,0.722,7,-5.023,0,0.0451,0.00375,2.23e-06,0.19,0.728,76.0,audio_features,1YRG9iVQVYudJR93nbP0lS,spotify:track:1YRG9iVQVYudJR93nbP0lS,https://api.spotify.com/v1/tracks/1YRG9iVQVYudJR93nbP0lS,https://api.spotify.com/v1/audio-analysis/1YRG9iVQVYudJR93nbP0lS,153387,4
1027,0.79,0.699,1,-6.145,0,0.04,0.184,0.0,0.0776,0.946,99.155,audio_features,0TjLndVJk03f4fg3hRs7Yz,spotify:track:0TjLndVJk03f4fg3hRs7Yz,https://api.spotify.com/v1/tracks/0TjLndVJk03f4fg3hRs7Yz,https://api.spotify.com/v1/audio-analysis/0TjLndVJk03f4fg3hRs7Yz,279333,4
1028,0.842,0.835,9,-5.092,0,0.27,0.424,0.539,0.528,0.853,119.961,audio_features,4Z5CJbtwOIANSjLbfGXhjB,spotify:track:4Z5CJbtwOIANSjLbfGXhjB,https://api.spotify.com/v1/tracks/4Z5CJbtwOIANSjLbfGXhjB,https://api.spotify.com/v1/audio-analysis/4Z5CJbtwOIANSjLbfGXhjB,256053,4
1029,0.811,0.918,11,-4.305,1,0.0453,0.0028,0.89,0.3,0.648,124.988,audio_features,5zdXYj7q6FELjNsV6Wgkkh,spotify:track:5zdXYj7q6FELjNsV6Wgkkh,https://api.spotify.com/v1/tracks/5zdXYj7q6FELjNsV6Wgkkh,https://api.spotify.com/v1/audio-analysis/5zdXYj7q6FELjNsV6Wgkkh,188218,4
1030,0.693,0.468,0,-10.368,1,0.0264,0.0334,0.0,0.166,0.386,113.987,audio_features,4Na2lsbM2Mf6UKmjz09gi2,spotify:track:4Na2lsbM2Mf6UKmjz09gi2,https://api.spotify.com/v1/tracks/4Na2lsbM2Mf6UKmjz09gi2,https://api.spotify.com/v1/audio-analysis/4Na2lsbM2Mf6UKmjz09gi2,182893,4
1031,0.746,0.922,10,-5.014,1,0.236,0.246,0.0,0.515,0.638,86.961,audio_features,6UaRii9AH6Zss9xNMEQ2M9,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,https://api.spotify.com/v1/tracks/6UaRii9AH6Zss9xNMEQ2M9,https://api.spotify.com/v1/audio-analysis/6UaRii9AH6Zss9xNMEQ2M9,263373,4
1032,0.739,0.798,1,-5.56,0,0.0334,0.0156,3.39e-05,0.107,0.964,118.042,audio_features,78bFOQH9sr5I648WXUFxdt,spotify:track:78bFOQH9sr5I648WXUFxdt,https://api.spotify.com/v1/tracks/78bFOQH9sr5I648WXUFxdt,https://api.spotify.com/v1/audio-analysis/78bFOQH9sr5I648WXUFxdt,195747,4
1033,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005,audio_features,3AN64Y5T8Bdg8LagYD0soT,spotify:track:3AN64Y5T8Bdg8LagYD0soT,https://api.spotify.com/v1/tracks/3AN64Y5T8Bdg8LagYD0soT,https://api.spotify.com/v1/audio-analysis/3AN64Y5T8Bdg8LagYD0soT,191388,4
